tactics_problem_id	rating	rd	attempt_count	average_seconds	move_count	tags	fen	tag	cluster	bpr_cluster	newcluster
54876	408.0	41.27	30098.0	17.0	1.0	Hanging Piece	https://lichess.org/analysis/1k6/1p1R1K2/p1r1P3/P7/4p2p/P7/8/8_b_-_-	Hanging Piece	8	20	2
122168	636.0	41.87	42449.0	35.0	2.0	Discovered Attack	https://lichess.org/analysis/6k1/p4pq1/2p4p/1p1p1b2/4r2P/2PQR1P1/PPB5/7K_w_-_-	Discovered Attack	18	19	3
125420	803.0	43.18	39547.0	58.0	2.0	Mate in 2	https://lichess.org/analysis/8/p2bppkp/3p1np1/r7/2pNP3/2q2P2/PRP1Q1PP/KR6_w_-_-	Mate in 2	16	19	3
112412	400.0	40.0	4064.0	22.0	1.0	Mate in 1	https://lichess.org/analysis/r2r3k/4RPBp/6p1/p1pb4/8/1Pn5/6PP/5RK1_b_-_-	Mate in 1	9	5	2
69533	1440.0	45.38	63505.0	59.0	3.0	Defense,Endgame Tactics,Pawn Promotion,Stalemate	https://lichess.org/analysis/R7/3K4/1k6/8/8/5p1p/b7/8_w_-_-_0_1	Stalemate	5	7	11
78198	410.0	40.0	4611.0	22.0	2.0	Mate in 2	https://lichess.org/analysis/5k2/p1q2p1p/4p1p1/2P5/1P4n1/2P5/P4P1P/2R1R1K1_w_-_-	Mate in 2	9	5	2
140137	400.0	40.0	4211.0	33.0	1.0	Mate in 1	https://lichess.org/analysis/R2R4/6pk/5pn1/2B2P1p/8/6PP/P3rP2/3nrNK1_b_-_-	Mate in 1	9	4	2
85332	2127.0	45.05	22765.0	61.0	5.0	Defense,Endgame Tactics,Pawn Promotion	https://lichess.org/analysis/8/2k4p/8/1P1P1p2/3Kp2P/8/8/8_w_-_-	Pawn Promotion	4	1	20
109432	803.0	43.78	50414.0	44.0	2.0	Mating Net	https://lichess.org/analysis/3r1k1r/pp4p1/4R2p/q1Pp1p1B/b2n1B2/4Q1P1/5P1P/1R4K1_b_-_-	Mating Net	14	17	3
36242	2177.0	44.27	18881.0	41.0	1.0	Back Rank,Defense,Hanging Piece,Simplification,Skewer	https://lichess.org/analysis/2r2r1k/pb4pp/1pB1pp2/8/3N4/P3P3/P4PPP/2R1K2R_b_K_-	Skewer	4	1	18
65633	553.0	40.98	37699.0	16.0	1.0	Mate in 1	https://lichess.org/analysis/r5kr/pp3bb1/2nq1P1n/3N2Qp/6pP/8/PPP1B1P1/2KR1R2_b_-_-	Mate in 1	17	20	1
69718	608.0	41.25	32380.0	18.0	1.0	Mate in 1	https://lichess.org/analysis/r1b1k3/ppp3bp/6pq/3pn3/8/3B2P1/PPPPNQ2/RNB2KR1_w_q_-	Mate in 1	8	13	2
57951	3107.0	40.85	2664.0	57.0	3.0	Stalemate	https://lichess.org/analysis/8/8/5n2/8/1K6/p7/1P6/k3B3_b_-_-	Stalemate	4	4	18
32073	2739.0	41.69	4090.0	47.0	3.0	Attacking Castled King,Back Rank,Decoy / Deflection,Clearance Sacrifice	https://lichess.org/analysis/r2qr1k1/p4p1Q/2pbb3/3p4/5P2/2NB4/PPP3PP/4R1K1_b_-_-	Clearance Sacrifice	4	4	18
151522	418.0	104.12	21103.0	23.0	1.0	Mate in 1	https://lichess.org/analysis/3kr3/pp1n4/6Np/4p3/2Pp2P1/3K4/Pr5P/R3R3_w_-_-	Mate in 1	17	12	2
125701	1504.0	45.06	48942.0	45.0	2.0	Fork / Double Attack,Hanging Piece,Remove the Defender	https://lichess.org/analysis/r2k2n1/1bbp3r/2p4p/pp3Np1/1P2q1P1/P1QN4/1BPP1P1P/1R1K3R_w_-_-	Remove the Defender	4	1	10
79534	432.0	40.43	24246.0	27.0	2.0	Mate in 2	https://lichess.org/analysis/r1bqr1k1/pppp1p1p/2n2p1B/2b1p3/2BNP3/2PP4/PP3PPP/R2QK2R_b_KQ_-	Mate in 2	17	20	2
172030	747.0	42.9	50497.0	17.0	1.0	Mate in 1	https://lichess.org/analysis/r5rk/6p1/p3pNQp/2p2p2/2PP4/4PN2/2q3PP/4R1K1_b_-_-	Mate in 1	14	17	3
116867	1264.0	45.14	54080.0	37.0	2.0	Fork / Double Attack	https://lichess.org/analysis/r2qkbnr/pp2p1pp/2p1bp2/n7/B2Pp3/8/PPPN1PPP/RNBQ1RK1_b_kq_-	Fork / Double Attack	4	9	11
176677	410.0	40.15	9185.0	29.0	2.0	Mate in 2	https://lichess.org/analysis/2k2bnr/ppp3pp/8/8/2BQP3/2N5/P1P1KPPP/q6R_b_-_-	Mate in 2	8	11	2
141282	728.0	42.53	37956.0	34.0	1.0	Mate in 3+	https://lichess.org/analysis/rnb1r1k1/pppp1ppB/8/b5B1/3P4/2P2N2/P4PPP/qN1QR1K1_b_-_-	Mate in 3+	16	19	3
69370	839.0	45.24	60761.0	33.0	1.0	Basic Checkmates,Mate in 1	https://lichess.org/analysis/8/2B5/7p/3k4/2Np1pPp/P2P1K2/8/4r3_w_-_-	Basic Checkmates	5	6	4
53777	400.0	40.15	5024.0	18.0	1.0	Mate in 1	https://lichess.org/analysis/4R1k1/5p2/2p4R/pbP3p1/3r4/6N1/1r4PP/6K1_b_-_-	Mate in 1	8	5	2
62223	1814.0	44.9	39668.0	51.0	2.0	Defense,Hanging Piece,Zwischenzug	https://lichess.org/analysis/r2q1rk1/1b1n1ppp/p2bp1n1/1pp3N1/5P2/2NB2P1/P1PPQ2P/R1B1K2R_w_KQ_-	Zwischenzug	4	1	19
88356	721.0	41.79	40439.0	18.0	1.0	Mate in 1	https://lichess.org/analysis/r4q2/pQ4kp/2n3p1/P2B2N1/3p2P1/5P2/7b/RN2K2b_b_Q_-_0_1	Mate in 1	16	20	2
74885	1202.0	45.94	63266.0	32.0	2.0	Mate in 2,Clearance Sacrifice	https://lichess.org/analysis/r4q1k/6pp/8/Q7/4P1P1/7P/1pP5/1K1R4_w_-_-	Clearance Sacrifice	2	8	14
35503	441.0	41.78	38413.0	25.0	2.0	Decoy / Deflection	https://lichess.org/analysis/5k2/p1p5/5p2/4b3/1PQ5/7P/P1P2PP1/3r2K1_w_-_-	Decoy / Deflection	15	19	1
159707	2190.0	44.9	16372.0	69.0	3.0	Defense,Mating Net	https://lichess.org/analysis/2r1r1k1/5pp1/7p/8/3Bq3/QB2P1Pb/PPP4P/4R1K1_w_-_-	Defense	4	1	20
148646	1666.0	45.06	49364.0	43.0	2.0	Mate in 2,Mating Net	https://lichess.org/analysis/4r1k1/5p2/7p/5Pp1/6P1/2q1p1KP/P3Qr2/R3R3_w_-_-	Mating Net	4	9	10
151463	440.0	40.0	8227.0	25.0	1.0	Mate in 1	https://lichess.org/analysis/r1b1k2r/1p1n1ppp/p2bp3/3pq3/3N4/2B5/P1P1BPPP/R2Q1RK1_w_kq_-	Mate in 1	8	5	2
114663	568.0	40.96	29981.0	49.0	2.0	Mate in 2	https://lichess.org/analysis/2r1rbk1/5p2/pqp3pp/4B3/P2P4/1P3Q1P/5PP1/2RR2K1_b_-_-	Mate in 2	8	12	2
40169	1291.0	45.57	63428.0	48.0	2.0	Decoy / Deflection,Fork / Double Attack,Mating Net,Remove the Defender,Vulnerable King	https://lichess.org/analysis/1r2kr2/pp1n2pp/2p5/3p4/3Pp2q/PQ2PPbP/1P1N2P1/R1BB1K2_w_-_-	Remove the Defender	2	8	12
43966	800.0	42.52	47087.0	57.0	4.0	Fork / Double Attack,Simplification	https://lichess.org/analysis/r1b2rk1/ppq2ppp/2nbpn2/3p4/4P3/2PB1N2/PP1NQPPP/R1B1R1K1_b_-_-	Simplification	16	20	5
27477	1473.0	44.98	49470.0	48.0	2.0	Defense,Hanging Piece	https://lichess.org/analysis/5rk1/p2rbqpp/2n2n2/1p1N4/2P2Nb1/2Q3P1/P1P2PBP/R1B1R1K1_b_-_-	Defense	5	9	10
169552	626.0	41.32	34178.0	32.0	2.0	Mate in 2	https://lichess.org/analysis/r1r3k1/p2qbpp1/1p1p1B1p/1Pp1p3/Q1P1P3/P1NP1bP1/5P1P/1R3RK1_w_-_-	Mate in 2	17	12	2
44001	1326.0	45.42	64331.0	52.0	3.0	Attacking Castled King,Back Rank,Basic Checkmates,Mate in 3+	https://lichess.org/analysis/4Rrk1/p1q2p2/b1p3pp/8/1rPP4/4Q3/P4PPP/4R1K1_b_-_-	Attacking Castled King	2	8	11
815	406.0	42.14	25546.0	49.0	2.0	Mate in 2	https://lichess.org/analysis/r1bQk2r/ppp2ppp/2p5/8/4n1q1/8/PPPB2PP/2KR1B1R_b_kq_-_1_1	Mate in 2	7	20	2
136436	924.0	44.26	50597.0	42.0	1.0	Defense,Hanging Piece,Remove the Defender	https://lichess.org/analysis/r3kb1r/pq3pp1/npp1pn1p/3pN3/Q2P3B/4P3/PPP2PPP/RN2K2R_w_KQkq_-	Defense	14	17	6
108002	400.0	40.0	6352.0	22.0	1.0	Mate in 1	https://lichess.org/analysis/rn2k2r/ppp3pp/6qn/4ppB1/2P1P2P/2N5/PPP3P1/R2Q1RK1_b_kq_-	Mate in 1	8	11	2
71211	767.0	43.58	36571.0	41.0	1.0	Mate in 2	https://lichess.org/analysis/r4rk1/pp2pp1p/2np2pQ/1q3b2/8/2B2N1P/PPP2PP1/R3R1K1_b_-_-	Mate in 2	17	19	3
48049	434.0	41.13	21541.0	36.0	1.0	Hanging Piece	https://lichess.org/analysis/4r1k1/1p1r1ppp/1Bp3b1/P3q3/8/PB1P1p2/2P2Q1P/R2K2R1_w_-_-	Hanging Piece	9	13	2
175678	400.0	40.15	4825.0	13.0	1.0	Mate in 1	https://lichess.org/analysis/5r1k/pp2R2R/8/2pbp3/8/7P/PPP5/1K6_b_-_-	Mate in 1	9	5	2
78191	425.0	51.47	7730.0	30.0	1.0	Mate in 1	https://lichess.org/analysis/3r1rk1/2Q1b3/1p2P3/p5pq/P7/2B2N2/1P3PP1/5RK1_b_-_-	Mate in 1	8	5	2
188122	909.0	44.91	63533.0	30.0	2.0	Attacking Castled King,Decoy / Deflection,Mate in 2	https://lichess.org/analysis/5Q1k/2q3p1/7N/1p1n4/8/6RP/1P4PK/4r3_b_-_-	Attacking Castled King	2	7	15
154114	423.0	40.0	7455.0	37.0	2.0	Mate in 2	https://lichess.org/analysis/r1bq1rk1/pppp1p1p/5p1B/4p3/2BbP3/3P4/P1P2PPP/1R1QK2R_b_K_-	Mate in 2	8	4	2
190516	400.0	40.32	6045.0	34.0	1.0	Mate in 1	https://lichess.org/analysis/8/1Q6/p7/k1p3p1/P7/1P1P3r/2P2R2/3q1K2_w_-_-	Mate in 1	9	11	2
131680	400.0	40.0	4457.0	22.0	1.0	Mate in 1	https://lichess.org/analysis/rnb1k2r/bp1p1ppp/1qp1p3/p5P1/8/3B2P1/PPPPN2P/RNBQK2R_w_KQkq_-	Mate in 1	9	5	2
45005	2684.0	43.2	4909.0	127.0	5.0	Fork / Double Attack,Skewer,Trapped Piece	https://lichess.org/analysis/8/5N2/8/7q/1P4pk/7R/B5PK/8_b_-_-	Skewer	4	4	18
182240	1480.0	45.12	58625.0	83.0	4.0	Back Rank,Decoy / Deflection,Defense,Mate in 3+,Mating Net,Queen Sacrifice,Remove the Defender,X-Ray Attack	https://lichess.org/analysis/4r2k/5p1p/3p3Q/2pNqPp1/P1P5/2P5/Pr5P/5RK1_w_-_-	X-Ray Attack	5	8	11
194930	1143.0	45.75	64177.0	30.0	1.0	Mate in 1	https://lichess.org/analysis/8/4Qp1k/6p1/6K1/6P1/8/8/2q5_w_-_-	Mate in 1	14	6	14
462221	969.0	45.06	55524.0	45.0	2.0	Skewer,Trapped Piece	https://lichess.org/analysis/rnb1k1nr/1p1p1ppp/p3p3/8/3NP3/2qB4/P1P2PPP/1RBQ1RK1_b_kq_-	Skewer	18	6	15
81276	1194.0	46.24	62999.0	21.0	1.0	Basic Checkmates,Mate in 2,Mating Net	https://lichess.org/analysis/6kr/7r/1q2pQ2/p2pNp2/1n3P2/4P3/PP2NK2/R7_b_-_-	Basic Checkmates	2	8	13
36700	2022.0	44.71	35217.0	79.0	1.0	Back Rank,Mating Net,Vulnerable King	https://lichess.org/analysis/k2r4/4R2p/bB6/5pp1/8/1PR4P/5PPK/r7_b_-_-	Back Rank	4	1	20
87996	400.0	40.0	5847.0	16.0	1.0	Mate in 1	https://lichess.org/analysis/rn3kn1/p1pp1p1Q/bp4p1/2b5/3P2q1/1PP1B3/P3NPPP/RN2K2R_w_KQ_-	Mate in 1	8	5	2
71274	404.0	40.0	4500.0	20.0	2.0	Mate in 2	https://lichess.org/analysis/7k/1R4p1/p6p/1p3B2/7P/5PB1/6PK/2br4_b_-_-	Mate in 2	9	5	2
50513	400.0	40.0	4559.0	51.0	1.0	Mate in 1	https://lichess.org/analysis/r7/pp1Q1k2/2p2r2/4ppq1/8/7R/PPP1N1P1/5K2_b_-_-	Mate in 1	9	5	2
191005	400.0	40.0	4088.0	15.0	1.0	Mate in 1	https://lichess.org/analysis/4R2k/ppp2Qp1/6rp/2P2p2/1P4q1/P7/5P1P/5K2_b_-_-	Mate in 1	8	4	2
33801	1801.0	44.92	46827.0	132.0	4.0	Decoy / Deflection,Mate in 3+,Mating Net,Overloading,Pin,Remove the Defender	https://lichess.org/analysis/6k1/pp1b3p/3p4/2pP2q1/2P1Pn2/1P2Q3/P3B2K/3N4_w_-_-	Overloading	5	9	20
39987	1571.0	45.1	61334.0	48.0	2.0	Discovered Attack,Exchange Sacrifice,Remove the Defender,Simplification	https://lichess.org/analysis/4r2r/1pk3p1/p7/4nR1b/4B3/2Np3P/PP1R2P1/6K1_b_-_-	Exchange Sacrifice	5	9	11
126242	2305.0	44.75	34110.0	153.0	2.0	Decoy / Deflection,Mate in 3+,Mating Net,Sacrifice,Clearance Sacrifice	https://lichess.org/analysis/6k1/7r/1Qn3p1/p2p1pP1/P1q1rP2/2P1P3/R2B1K1P/R7_w_-_-	Clearance Sacrifice	5	9	18
161703	811.0	43.0	43604.0	28.0	2.0	Fork / Double Attack	https://lichess.org/analysis/r1bqk2r/p1pp1ppp/5n2/1pb1N3/3nP3/1B1P4/PPP2PPP/RNBQK2R_b_KQkq_-	Fork / Double Attack	17	20	3
185100	403.0	40.58	26726.0	22.0	1.0	Mate in 1	https://lichess.org/analysis/5r1k/6n1/5p1p/8/2p3P1/5Q2/r1q2N1P/R4RK1_w_-_-	Mate in 1	17	12	2
64507	400.0	40.0	6343.0	67.0	1.0	Mate in 1	https://lichess.org/analysis/r3k2r/2q2p2/p3p3/1p1p4/6p1/P2BB3/1P3Pp1/R2Q1RK1_w_kq_-	Mate in 1	8	5	2
185716	427.0	41.3	30214.0	41.0	2.0	Mate in 2	https://lichess.org/analysis/8/Q7/3qp2k/3p2r1/3P2P1/2P1P2P/P3n1K1/6R1_w_-_-	Mate in 2	17	12	2
56316	964.0	43.67	49975.0	35.0	1.0	Hanging Piece	https://lichess.org/analysis/r4rk1/p4ppn/1p2p2p/3pP3/b1p3PB/b1P1P3/P2NBP1P/1R1R2K1_w_-_-	Hanging Piece	2	7	5
174191	810.0	44.12	52148.0	29.0	1.0	Mate in 1,Zugzwang	https://lichess.org/analysis/5R2/7k/5pp1/4qn1p/P1P2K2/1P5P/3Q1P2/8_w_-_-	Zugzwang	14	17	7
108755	400.0	40.34	4080.0	9.0	1.0	Mate in 1	https://lichess.org/analysis/2Q3kr/p1p1rppp/1pB5/q7/8/3P4/P1P5/2RK4_b_-_-	Mate in 1	9	4	2
49381	409.0	40.33	4803.0	40.0	3.0	Mate in 3+	https://lichess.org/analysis/r2qk1r1/1pp1b3/p3p2p/4N1p1/1n1p1B2/7P/PPPN1PP1/R2QR1K1_b_q_-	Mate in 3+	9	5	2
33247	2455.0	42.97	6148.0	97.0	2.0	Defense,X-Ray Attack	https://lichess.org/analysis/1rb2k2/1q3p1Q/p2r1b2/1pp1p1Np/P7/5RPP/1P2N2K/2B5_w_-_-	X-Ray Attack	4	4	18
34674	653.0	41.55	22799.0	40.0	3.0	Fork / Double Attack	https://lichess.org/analysis/1n6/6bk/p5p1/1p2p1Pp/2p3nP/1PBq1Q2/4N1K1/5R2_w_-_-	Fork / Double Attack	8	5	2
145186	400.0	40.15	4378.0	17.0	1.0	Mate in 1	https://lichess.org/analysis/2r2rk1/pp3ppp/8/4b1P1/2qpP3/Q6P/1PPB4/2KR3R_w_-_-	Mate in 1	9	4	2
73926	700.0	41.88	37374.0	49.0	2.0	Mate in 2	https://lichess.org/analysis/r1b1kr2/1ppp1Npp/p1n5/4p3/2B1n2q/4KQ2/PPPP2PP/RNB2R2_b_q_-	Mate in 2	16	12	3
67058	438.0	40.59	9979.0	39.0	1.0	Mate in 1	https://lichess.org/analysis/8/8/p2R2rk/1pP4p/4r3/P7/1P6/3R3K_w_-_-	Mate in 1	9	12	2
40523	595.0	43.64	27981.0	31.0	1.0	Hanging Piece	https://lichess.org/analysis/5rk1/1p1R1pb1/6b1/4p3/4p1Q1/8/4B1K1/1q4R1_b_-_-	Hanging Piece	8	13	2
177924	588.0	41.26	26202.0	36.0	2.0	Discovered Attack	https://lichess.org/analysis/r1bqk2r/ppp2ppp/2np4/2b1p3/4P3/P1NP1N2/1PP1BnPP/R1BQ1RK1_w_kq_-	Discovered Attack	8	12	2
157131	2213.0	44.84	14112.0	32.0	1.0	Basic Checkmates,Mate in 2,Mating Net,Vulnerable King	https://lichess.org/analysis/5k2/5p2/7R/1r2KN2/4P3/1B4P1/P2q3P/5R2_w_-_-	Basic Checkmates	4	1	18
117891	1189.0	45.79	65462.0	23.0	2.0	Decoy / Deflection,Mate in 2,Sacrifice	https://lichess.org/analysis/2k4r/pb6/1pp1N3/2b5/P5n1/2NB2q1/1PPQ1PP1/R5K1_w_-_-	Sacrifice	2	8	12
168247	1176.0	45.19	56863.0	29.0	1.0	Mate in 3+,Mating Net,Vulnerable King	https://lichess.org/analysis/1r3rk1/p4ppp/b3p3/3pP3/3q4/P5B1/3N1PPP/R2QK2R_w_KQ_-	Vulnerable King	5	9	12
48930	711.0	41.65	37695.0	37.0	1.0	Discovered Attack,Hanging Piece	https://lichess.org/analysis/r1bq1rk1/2p2pp1/p2p1n1p/1p2p3/3bP2N/1PNP3P/PP1B1PP1/R2Q1RK1_w_-_-	Discovered Attack	16	19	1
131129	420.0	40.0	5913.0	22.0	1.0	Mate in 1	https://lichess.org/analysis/2r2rk1/3b1pp1/p3p2p/1pqpP2N/4n3/P1PQ1P1P/1PB3P1/R3R1K1_w_-_-	Mate in 1	8	11	2
36650	990.0	45.93	66020.0	41.0	2.0	Endgame Tactics	https://lichess.org/analysis/8/8/8/5k2/P1R2p1p/6pP/4K1P1/4B1r1_b_-_-	Endgame Tactics	2	6	15
167019	412.0	40.0	4726.0	17.0	1.0	Mate in 1	https://lichess.org/analysis/4kb1r/1b2n1p1/p2R1p1p/1p5B/8/2N5/PP3PPP/4R1K1_b_k_-	Mate in 1	8	5	2
51801	697.0	44.01	35279.0	54.0	1.0	Trapped Piece	https://lichess.org/analysis/rnbbk1nr/1pp2ppp/p2p2q1/3N4/2BNPP2/8/PPP3PP/R1BQ1RK1_b_kq_f3	Trapped Piece	17	17	5
122296	2054.0	44.94	25147.0	36.0	1.0	Hanging Piece,Pin	https://lichess.org/analysis/r2qkb1r/ppp3p1/3p1n1p/3NpB2/4n3/5QP1/PPP2P2/R1B1K2R_b_KQkq_-	Pin	4	1	20
33497	1129.0	45.49	59697.0	23.0	1.0	Basic Checkmates,Mate in 1,Vulnerable King	https://lichess.org/analysis/r6r/p4N1p/2pk2p1/2p2b2/5R2/8/PP5P/4R1K1_b_-_-	Basic Checkmates	2	7	15
66819	440.0	40.58	27673.0	58.0	2.0	Hanging Piece	https://lichess.org/analysis/Rnkr3r/1p3pp1/1qp1p1n1/3pP3/1b1P1PPp/3NQB2/1B5P/5RK1_w_-_-	Hanging Piece	8	12	2
44349	743.0	43.21	54863.0	56.0	4.0	Fork / Double Attack	https://lichess.org/analysis/3r2k1/pp3rp1/7p/7P/2pP1N2/6P1/PPK1R3/8_b_-_-	Fork / Double Attack	15	17	5
98738	956.0	44.67	61355.0	50.0	2.0	Pawn Promotion,Simplification	https://lichess.org/analysis/7r/3k1P2/p3rRK1/1p1R2P1/2p5/1Pb5/P7/8_b_-_-	Simplification	14	6	6
92568	961.0	44.4	58242.0	70.0	3.0	Discovered Attack,Pin	https://lichess.org/analysis/6r1/pp5k/2b1pp1q/2N1b2p/3p4/1B1Q4/PPP5/1K5R_b_-_-	Discovered Attack	14	17	6
39274	2055.0	44.84	25255.0	40.0	1.0	Mating Net,Sacrifice,Clearance Sacrifice	https://lichess.org/analysis/3rrnk1/1pq1b1p1/p1p1p1p1/2PP1pP1/1PB2P2/P4Q2/1B4K1/3R3R_b_-_-	Clearance Sacrifice	4	1	20
27542	1486.0	45.18	60347.0	56.0	2.0	Overloading,Pin,Vulnerable King	https://lichess.org/analysis/r1b1k1Q1/3pb3/2p1p3/4p2R/3P2p1/8/1PKNqP2/6R1_b_-_-	Overloading	5	9	10
192675	400.0	40.44	17681.0	35.0	1.0	Mate in 1	https://lichess.org/analysis/1r5r/pp4Q1/1k5p/1Pp5/P1Pp1q2/3P3P/5PP1/R4RK1_b_-_c3	Mate in 1	8	12	2
52824	3101.0	40.18	1572.0	27.0	3.0	Endgame Tactics,Pawn Promotion,Stalemate	https://lichess.org/analysis/7K/8/1P2P2k/8/7P/7r/8/7R_b_-_-	Stalemate	4	1	18
122802	831.0	42.59	50571.0	22.0	1.0	Mate in 1	https://lichess.org/analysis/rnb1r1k1/ppp2ppp/8/2bP4/2B3nq/P1Q1P1RN/1BP2P1P/RN2K3_b_Q_-	Mate in 1	16	19	5
44308	2092.0	44.97	22166.0	38.0	2.0	Discovered Attack,Fork / Double Attack	https://lichess.org/analysis/rnb4N/ppk3pp/4p3/q1bp1p2/5P2/2N1P3/PPPB2PP/R3KB1R_b_KQ_-	Discovered Attack	4	1	20
35527	1261.0	45.48	65032.0	25.0	1.0	Attacking Castled King,Basic Checkmates,Mate in 3+,Mating Net,Vulnerable King	https://lichess.org/analysis/r1bq1rk1/1pp3p1/p3p3/n1b1PpPQ/5N2/6B1/PPP2PP1/2K4R_b_-_-	Attacking Castled King	2	8	12
119018	410.0	40.15	10704.0	23.0	1.0	Mate in 1	https://lichess.org/analysis/3r2Qk/p1n3pp/1p5N/2p1P3/6P1/P1N5/1Pq2PP1/4R1K1_b_-_-	Mate in 1	8	12	2
61855	686.0	42.25	40443.0	44.0	2.0	Discovered Attack	https://lichess.org/analysis/2k2r2/pb1p2N1/1p3B1p/5P2/2P5/3P2n1/PP1K3b/R4B2_w_-_-	Discovered Attack	17	19	1
112957	401.0	40.61	3994.0	10.0	1.0	Mate in 1	https://lichess.org/analysis/r2qkb1r/pppbp2p/6N1/3p3Q/3P1B2/2P5/P1P2PPP/R3K2R_b_KQkq_-	Mate in 1	9	4	2
186685	400.0	40.0	4637.0	42.0	1.0	Mate in 1	https://lichess.org/analysis/3rk2r/1pp2ppp/p1nb2n1/3Nq3/2B1p3/4B3/PPP1QPPP/R4RK1_w_k_-	Mate in 1	9	5	2
133172	565.0	41.25	23784.0	83.0	2.0	Discovered Attack	https://lichess.org/analysis/r1b1r1k1/ppp2ppp/2n2q2/2b1p3/5n2/PP1P1NPP/1BP2PB1/RN1QK2R_w_KQ_-	Discovered Attack	18	12	2
53422	1417.0	44.9	64366.0	72.0	3.0	Back Rank,Decoy / Deflection,Discovered Attack,Fork / Double Attack,Hanging Piece,Remove the Defender,X-Ray Attack	https://lichess.org/analysis/r2qk1nr/3nppb1/pp4pp/2pNP3/3P1Bb1/3B1N2/PPP2PPP/R2QR1K1_b_kq_-	X-Ray Attack	5	8	12
40496	1418.0	45.05	60940.0	74.0	1.0	Exchange Sacrifice,Hanging Piece,Pawn Promotion,Sacrifice	https://lichess.org/analysis/1r4k1/4p3/6p1/2n1b3/3N4/1p2R3/1B4PP/4K3_w_-_-	Exchange Sacrifice	5	6	10
40783	2192.0	45.03	13147.0	53.0	3.0	Fork / Double Attack,Hanging Piece,Mating Net,Vulnerable King	https://lichess.org/analysis/2bk4/p2n3R/1p1Qp1p1/2p5/4P3/PPN2n2/1P3q2/1K6_b_-_-	Vulnerable King	4	1	20
33885	988.0	44.66	60187.0	70.0	2.0	Trapped Piece	https://lichess.org/analysis/2R2rk1/1p1N2p1/p2n1p2/3P2p1/4Pq2/3Q3P/5PP1/4R1K1_b_-_-	Trapped Piece	1	6	6
78936	1149.0	45.48	65722.0	22.0	1.0	Basic Checkmates,Mate in 1	https://lichess.org/analysis/1r2k1nr/2qN2b1/R3Ppp1/6P1/1p2p3/1P1PBQ2/1PP5/5RK1_w_k_-	Basic Checkmates	2	8	15
41170	1015.0	44.91	60988.0	47.0	1.0	Skewer	https://lichess.org/analysis/r2rb2k/2q1p1bp/4Q1p1/1P6/2P5/4B1NP/5PP1/4RRK1_b_-_-	Skewer	14	6	6
128773	422.0	40.0	4335.0	21.0	1.0	Mate in 1	https://lichess.org/analysis/5rk1/1b3p1p/p4Rp1/1p2R1Q1/4p3/2P5/PP4PP/3q3K_w_-_-	Mate in 1	9	4	2
55668	796.0	42.2	48629.0	26.0	2.0	Skewer	https://lichess.org/analysis/8/1k4p1/1pp4p/pP2Pb2/PqPP4/3K1Q2/8/8_w_-_-	Skewer	16	19	5
38953	2203.0	44.84	19182.0	61.0	2.0	Skewer,Vulnerable King	https://lichess.org/analysis/R2r4/2R3p1/2k2r2/1pPq2pp/Q7/8/3p1PPP/6K1_b_-_-	Skewer	4	1	18
133239	602.0	76.23	23393.0	30.0	1.0	Mate in 1	https://lichess.org/analysis/r2qkbr1/1ppbnpp1/p2p3p/3NP3/P1BQ3B/8/1PP2PPP/R3K2R_b_KQq_-	Mate in 1	17	12	2
101561	1019.0	45.25	64637.0	41.0	3.0	Basic Checkmates,Mate in 3+,Sacrifice	https://lichess.org/analysis/rkb5/pp4R1/B1n1p2p/2b1p3/4P3/3Q4/PPP4P/1KN1r3_b_-_-	Sacrifice	2	6	15
125846	685.0	43.4	45016.0	28.0	1.0	Mate in 1	https://lichess.org/analysis/2R2Q2/r3kp2/1q2p3/p2bPnb1/Pp1P2p1/8/1P3PPP/R5K1_b_-_-	Mate in 1	16	19	3
29902	1966.0	44.99	33549.0	109.0	4.0	Back Rank,Decoy / Deflection,Defense,Pin,Queen Sacrifice,X-Ray Attack	https://lichess.org/analysis/2r3k1/pR2bq1p/6pB/4pp2/2r5/7Q/P4PPP/3R2K1_b_-_-	X-Ray Attack	4	1	20
36205	2657.0	43.35	5502.0	68.0	2.0	Fork / Double Attack,Interference,Simplification	https://lichess.org/analysis/3r1rk1/pp3pb1/1q2b2p/4p2P/6B1/2N1P3/PP3PP1/1R1QK2R_w_K_-	Interference	4	4	18
32890	653.0	45.03	26829.0	108.0	4.0	Mate in 3+	https://lichess.org/analysis/r3nk2/5R1p/2NpP2r/1pp2p2/8/7P/1P3PP1/4R1K1_b_-_-	Mate in 3+	8	13	1
60200	934.0	43.88	48460.0	62.0	3.0	Back Rank,Mate in 3+,Pin	https://lichess.org/analysis/6k1/p3pp1p/1p1p2p1/2q5/P3P1n1/2r3P1/2PQ1P2/R3R1K1_w_-_-	Back Rank	15	17	5
42492	2658.0	43.23	6779.0	153.0	4.0	Defense,Vulnerable King	https://lichess.org/analysis/2kr4/ppp1npb1/2n5/3pp1Q1/7B/P1NP2Pq/1PP1P3/R4RK1_b_-_-	Defense	4	1	18
177921	2960.0	42.04	1904.0	61.0	6.0	Attacking f7/f2,Mate in 3+	https://lichess.org/analysis/2q2r1r/1kp5/2B5/p2Pp3/4p1pP/2Q5/PPP3P1/2KR4_b_-_-	Attacking f7/f2	4	4	18
