tactics_problem_id	rating	rd	attempt_count	average_seconds	move_count	tags	fen	tag	cluster	full
113597	401	40.0	3756	21	1	Mate in 1	https://lichess.org/analysis/5r1k/8/Q7/8/6NP/P7/5PK1/q7_b_-_-	Mate in 1	9	40. ... Rg8 41. Qh6#
407233	422	40.61	22595	28	1	Discovered Attack	https://lichess.org/analysis/rn1k2nr/pbpp1Bpp/1p6/2b1N3/4P2q/2N3p1/PPPP3P/R1BQK2R_w_KQ_-	Discovered Attack	18	9. d4 g2+
72883	410	41.34	29178	35	1	Mate in 1	https://lichess.org/analysis/r1b1k1nr/8/2p1n3/1p2p1p1/1Pq1P2p/P1N1P1P1/1B3Q1P/3R1RK1_b_kq_-	Mate in 1	17	25. ... Qb3 26. Qf7#
140124	661	41.76	42247	30	2	Mate in 2	https://lichess.org/analysis/1r1q1b1r/p2k2pp/5pn1/2pQ4/3p4/2P5/PP3PPP/RNB1R1K1_b_-_-	Mate in 2	16	16. ... Kc8 17. Qc6+ Qc7 18. Re8#
41961	1253	45.6	64009	17	1	Defense,Hanging Piece,Trapped Piece	https://lichess.org/analysis/2rk2r1/pp6/2p1R1p1/3p1p1p/8/P2P4/1PR3PP/3K4_w_-_-	Trapped Piece	2	25. Rd6+ Ke7
57616	1034	44.99	61276	66	2	Mate in 2	https://lichess.org/analysis/r1b3k1/pp5p/1n1B2p1/5p2/qP1Q4/8/P1P3PP/R3R1K1_b_-_-	Mate in 2	14	22. ... Bd7 23. Re7 Qxc2 24. Qg7#
120452	2564	43.42	8591	114	3	Attacking Castled King,Mate in 3+,Mating Net,Vulnerable King	https://lichess.org/analysis/r1q4k/3p2b1/p1n2pQp/1p1B2p1/1P6/P1B3P1/5P1P/4R1K1_b_-_-	Attacking Castled King	4	28. ... Qd8 29. Be4 Kg8 30. Qh7+ Kf8 31. Bd5
47322	831	44.26	61460	38	2	Defense,Hanging Piece,Simplification	https://lichess.org/analysis/rnbqk2r/ppp2ppp/5n2/3Bp1B1/4P3/3P4/PPP2KPP/RN1Q2NR_b_kq_-	Simplification	14	6. ... Ng4+ 7. Qxg4 Bxg4 8. Bxd8
70942	430	40.29	5288	29	2	Mate in 2	https://lichess.org/analysis/rn6/p1Qp1k2/1p2p3/8/8/N1P2p2/PP2q3/R6K_w_-_-	Mate in 2	9	37. Qxd7+ Nxd7 38. b3 Qg2#
63103	1362	45.17	62321	31	1	Hanging Piece,Mate in 3+,Mating Net,Pin	https://lichess.org/analysis/r1b2r1k/ppp3p1/3p2qp/2b1p3/P1P4n/2P3NP/1P1B1PPN/R2Q1RK1_w_-_-	Pin	5	19. b4 Qxg3
114577	748	42.46	41173	56	2	Mate in 2	https://lichess.org/analysis/5r2/Npp3R1/8/3kpn2/8/2P1BP1Q/qP2K3/8_b_-_-	Mate in 2	17	33. ... Nxg7 34. Qd7+ Kc4 35. Qb5#
277421	2494	44.51	6637	56	3	Attacking Castled King,Sacrifice	https://lichess.org/analysis/1r3rk1/p1p3pp/Q2b4/5q2/3Pp1n1/P1N3P1/1PP2P1P/R1B2RK1_w_-_-_0_1	Attacking Castled King	15	1. Qxa7 Bxg3 2. hxg3 Qh5 3. Re1 Qh2+
120795	1996	44.99	28630	52	2	Attacking Castled King,Defense,Discovered Attack,Mating Net,Double Check	https://lichess.org/analysis/r1b2rk1/ppp2p2/2n2QBp/2qpP3/8/5N2/P1PN4/R6K_b_-_-	Double Check	4	24. ... Qc3 25. Rg1 Bg4 26. Rxg4
107008	409	40.15	15384	43	4	Mate in 3+	https://lichess.org/analysis/r4rk1/2p2pp1/1b5p/p1p2q2/P3R3/2P2N2/1PQ2PPP/4R1K1_b_-_-	Mate in 3+	17	20. ... Rfe8 21. Rxe8+ Rxe8 22. Rxe8+ Kh7 23. Qxf5+ g6 24. Qxf7#
139117	400	40.15	4086	8	1	Mate in 1	https://lichess.org/analysis/r5k1/5ppp/2R5/1p6/1PpP2P1/B4P1P/2K5/8_b_-_-	Mate in 1	9	42. ... Rxa3 43. Rc8#
150656	408	40.58	24323	33	2	Fork / Double Attack	https://lichess.org/analysis/k7/6pp/2n5/p1R5/8/P3R1nP/1P4P1/3r2K1_w_-_-	Fork / Double Attack	20	41. Kh2 Nf1+ 42. Kg1 Nxe3+
108441	747	74.01	43822	30	2	Mate in 2,Double Check	https://lichess.org/analysis/3r4/p5k1/1p4pp/2rpRpq1/3Q4/2P5/PP3PPP/R5K1_b_-_-	Double Check	18	26. ... Rc4 27. Re7+ Kf8 28. Qg7#
192187	1922	44.83	32447	64	2	Pin,Trapped Piece	https://lichess.org/analysis/3Q4/1pp2qk1/pb1p1r1p/3P2p1/3P4/P1P3B1/1P3P2/4R1K1_b_-_-	Trapped Piece	4	29. ... Qf8 30. Re8 Qf7 31. Re7
133633	407	40.0	4758	21	1	Mate in 1	https://lichess.org/analysis/8/p1b5/2n2pk1/6p1/2pPPpKp/B1P4R/P7/8_w_-_-	Mate in 1	8	34. d5 Ne5#
156214	421	131.4	4371	34	1	Mate in 1	https://lichess.org/analysis/1r1q1rk1/p4ppp/1n1P1b2/2p1pQ2/2B1P3/6PR/PP3P2/RNB1K3_b_Q_-	Mate in 1	9	20. ... Qxd6 21. Qxh7#
53395	400	40.0	4298	12	1	Mate in 1	https://lichess.org/analysis/8/3r1ppk/3N4/4R3/p7/1bP2P2/1P4PP/1K6_w_-_-	Mate in 1	9	34. Ne8 Rd1#
61102	868	45.08	56206	28	1	Defense,Hanging Piece	https://lichess.org/analysis/8/7k/6p1/1bB1rp1p/8/3p3P/6RK/2R5_w_-_f6	Defense	14	38. Rb1 Rxc5
33232	2793	42.43	3973	37	2	Endgame Tactics,Hanging Piece,Pawn Promotion,Zwischenzug	https://lichess.org/analysis/2r3k1/3r1p2/p2P2pp/1nbR4/1P3B2/5P2/6PP/2R4K_b_-_b3	Zwischenzug	4	34. ... Nc3 35. Rxc5 Rxc5 36. bxc5
27611	1424	45.51	61040	65	3	Fork / Double Attack,Overloading,Pin,Remove the Defender	https://lichess.org/analysis/r1b1r1k1/pp4bp/1qpp2p1/2nP4/2P1pQP1/2N2P1P/PP1NB3/1R2K2R_w_K_-	Overloading	5	17. Ndxe4 Bxc3+ 18. Nxc3 Nd3+ 19. Kd2 Nxf4
120704	413	40.3	15211	29	2	Fork / Double Attack	https://lichess.org/analysis/3R4/2K5/8/Prk5/3n4/8/8/8_w_-_-	Fork / Double Attack	20	69. a6 Ne6+ 70. Kc8 Nxd8
457369	1223	45.77	55462	59	3	Decoy / Deflection,Mate in 3+	https://lichess.org/analysis/r3q2r/ppp2kbp/5np1/P1P5/3B1p2/2N2b2/P3QKPP/R4B1R_w_-_-	Decoy / Deflection	15	18. Qxf3 Ng4+ 19. Qxg4 Bxd4+ 20. Kf3 Qe3#
79458	417	40.0	16323	19	1	Mate in 1	https://lichess.org/analysis/r5k1/1b3ppp/p1q1p3/1p3n2/1P1RPP2/P2B2PP/1B1Q3K/8_w_-_-	Mate in 1	9	32. exf5 Qh1#
39144	1096	45.37	63904	51	2	Mating Net	https://lichess.org/analysis/r3k2r/pp3pp1/2pQp2p/5q1n/8/4B3/PPP2P2/2KR3R_b_kq_-	Mating Net	2	23. ... Nf6 24. Bc5 Qxc5 25. Qxc5
165540	400	40.2	4148	18	1	Mate in 1	https://lichess.org/analysis/3r1rk1/p5p1/6q1/1N1n4/3P3p/1P3P1b/1P1Q1B2/R3R1K1_w_-_-	Mate in 1	8	28. Kh1 Qg2#
69454	1060	45.08	63575	31	2	Fork / Double Attack	https://lichess.org/analysis/6k1/3q1ppp/8/R2n4/1r6/3Q3P/5PPb/6K1_w_-_-	Fork / Double Attack	14	38. Kxh2 Qc7+ 39. g3 Qxa5
466637	943	44.64	54314	53	2	Endgame Tactics,Pawn Promotion	https://lichess.org/analysis/8/8/1n1p4/2pPp1kp/2B1Pp2/1PK2P1P/8/8_w_-_-	Pawn Promotion	14	35. Kd3 Kh4 36. Ba6 Kxh3
69614	401	40.29	19346	31	2	Discovered Attack	https://lichess.org/analysis/3rr3/ppp2ppp/3k1n2/8/P1B2P2/1P3P2/7P/2RK3R_w_-_-	Discovered Attack	8	20. Bxf7 Ke7+ 21. Kc2 Kxf7
155692	423	120.231	4112	12	1	Mate in 1	https://lichess.org/analysis/5k1r/p4p2/2N5/3r4/1P2N3/P4nPp/5P1K/3R4_w_-_-	Mate in 1	9	35. Kh1 Rxd1#
751	943	43.52	53533	62	2	Discovered Attack	https://lichess.org/analysis/rnb1k2r/pp2bBpp/2p2pn1/q3P2Q/5p2/P7/1BPP2PP/RN2K1NR_b_KQkq_-_1_1	Discovered Attack	15	1. ... Kxf7 2. e6+ Ke8 3. Qxa5
31763	2987	41.26	2948	59	4	Clearance Sacrifice	https://lichess.org/analysis/r3kb1r/1b3pp1/1qn1p2p/1N2R1B1/5Q2/2N5/PPP3PP/2KR4_b_kq_-	Clearance Sacrifice	4	17. ... hxg5 18. Rxe6+ fxe6 19. Nc7+ Qxc7 20. Qxc7 Rd8 21. Qxb7
100134	832	43.0	43682	38	1	Mating Net	https://lichess.org/analysis/r4rk1/4bpp1/2pp1n1p/1p2p3/pP2P3/1PPPB2q/3N1P2/RQN2RK1_w_-_-	Mating Net	14	24. bxa4 Ng4
131209	1246	45.54	63671	29	2	Attacking f7/f2,Basic Checkmates,Decoy / Deflection,Mate in 2,Queen Sacrifice	https://lichess.org/analysis/r2qkbnr/ppp2pp1/3p3p/4N3/2BnP1b1/2N5/PPP2PPP/R1BQ1RK1_b_kq_-	Attacking f7/f2	2	7. ... Bxd1 8. Bxf7+ Ke7 9. Nd5#
473315	3321	40.0	2009	27	5	Endgame Tactics,Skewer	https://lichess.org/analysis/R7/6k1/P7/8/5K2/8/8/r7_b_-_-	Skewer	4	1. ... Rb1 2. Ra7+ Kf6 3. Ke4 Rb6 4. Rh7 Rxa6 5. Rh6+ Ke7 6. Rxa6
33409	1534	45.07	57633	38	2	Discovered Attack,Fork / Double Attack	https://lichess.org/analysis/3rr1k1/5pbp/1q4p1/1p2p3/1p3P2/PPQ2B1P/6P1/R3R2K_w_-_-	Discovered Attack	5	26. Qxb4 e4 27. Be2 Bxa1
32235	987	47.65	51866	66	2	Defense	https://lichess.org/analysis/rn1qk2r/pb1p1ppp/3b4/1PpN4/2B1n1Q1/8/PP3PPP/R1B1K1NR_b_KQkq_-	Defense	15	9. ... Bxd5 10. Bxd5 Qa5+ 11. Kf1
784	707	42.87	46213	34	1	Mate in 1	https://lichess.org/analysis/rnbq1r2/pp2kQp1/4pb1p/1B2N3/3pN3/8/PPP3PP/R4RK1_b_-_-_1_1	Mate in 1	15	1. ... Rxf7 2. Ng6#
29121	1396	44.95	60161	60	2	Interference,Mating Net,Vulnerable King	https://lichess.org/analysis/r1b5/pp5k/1qp2Qpp/4p3/1b2P3/1BNP3P/PPP3P1/7K_b_-_-	Interference	5	20. ... Qc7 21. Bf7 Qxf7 22. Qxf7+
141871	400	40.0	3700	18	1	Mate in 1	https://lichess.org/analysis/4r3/p1p2p1k/1p1p4/3P1K2/1PPB2PR/3R4/P3rn2/8_b_-_-	Mate in 1	9	37. ... Kg8 38. Rh8#
51077	1925	44.98	43922	335	9	Discovered Attack,Endgame Tactics,Pawn Promotion	https://lichess.org/analysis/7R/6p1/6RP/K7/8/k7/8/6r1_b_-_-	Pawn Promotion	4	1. ... Rxg6 2. h7 Rh6 3. Kb5 Kb3 4. Kc5 Kc3 5. Kd5 Kd3 6. Ke5 Ke3 7. Kf5 Kf3 8. Rf8 Rxh7 9. Kg6+ Kg4 10. Kxh7
29696	2516	43.89	10093	41	5	Endgame Tactics,Interference,Pawn Promotion,Zwischenzug	https://lichess.org/analysis/8/8/1PK5/6k1/4R2p/r6P/8/8_b_-_-	Interference	4	53. ... Rxh3 54. b7 Rb3 55. Re5+ Kg4 56. Rb5 Rxb5 57. Kxb5 h3 58. b8=Q
29495	435	40.15	12944	51	2	Mate in 2	https://lichess.org/analysis/2kr3r/pRp5/2Pppn1q/7p/B2pP1p1/6PP/2P2P1K/1R6_b_-_-_0_3	Mate in 2	9	3. ... Nd7 4. cxd7+ Rxd7 5. Rb8#
36689	2101	45.07	9044	79	2	Hanging Piece	https://lichess.org/analysis/r1b2rk1/5ppp/2p5/p3p3/P1qb4/5Q2/2B2PPP/1RB1R1K1_w_-_-	Hanging Piece	4	25. Ba3 Qxc2 26. Bxf8 Kxf8
53290	417	40.74	12210	34	1	Pin	https://lichess.org/analysis/r2nk1nr/2p2q2/p2p1p1P/1p1Pp3/1P2P2Q/2P1B3/P3BPK1/6RR_b_-_-	Pin	8	29. ... Ne7 30. Bh5
51005	879	44.56	44948	63	2	Fork / Double Attack	https://lichess.org/analysis/r4rk1/pR4pp/3qpp2/3pn2N/8/2P5/P2Q2PP/5R1K_b_-_-	Fork / Double Attack	20	19. ... Ng4 20. Rxg7+ Kh8 21. Rxg4
33933	623	42.64	41632	41	2	Skewer	https://lichess.org/analysis/1r6/3qp1k1/3pRbp1/2pP2Bp/1r6/1P6/3Q2PP/5RK1_b_-_-	Skewer	17	35. ... Rf8 36. Bh6+ Kg8 37. Bxf8
41564	1927	44.88	38605	98	1	Hanging Piece,Zwischenzug	https://lichess.org/analysis/3rk2r/pp2bppp/n1p1b3/1NqB4/3Q4/5NB1/PPP2PPP/2KRR3_b_k_-	Zwischenzug	4	14. ... cxd5 15. Qxg7
32249	1756	45.12	42516	42	2	Endgame Tactics,Fork / Double Attack,Trapped Piece	https://lichess.org/analysis/8/5pkp/3p2p1/1b1P4/1N3P2/1P4PP/6B1/4n1K1_b_-_f3	Trapped Piece	4	35. ... Kf6 36. Be4 Be2 37. Kf2
93091	409	40.0	7751	25	2	Mate in 2	https://lichess.org/analysis/5rk1/p4pp1/4bq1p/8/8/2P3P1/Pr3PBP/R2QR1K1_w_-_-	Mate in 2	8	21. Qa4 Qxf2+ 22. Kh1 Qxg2#
120369	945	44.36	58263	42	3	Mate in 3+,Clearance Sacrifice	https://lichess.org/analysis/1k1r3r/ppq2p2/2p2B2/2p2Q2/P1P1P1p1/3P4/1P1N1PPb/R4RK1_w_-_-	Clearance Sacrifice	14	19. Kh1 Bg1+ 20. Qh7 Rxh7+ 21. Kxg1 Qh2#
44938	400	50.62	25071	15	1	Mate in 1	https://lichess.org/analysis/r3r1k1/2p2pp1/p2bb2p/4q3/3NP3/2P1N3/PP3PPP/R2Q1RK1_w_-_-	Mate in 1	9	17. Nxe6 Qxh2#
154829	568	40.71	34877	29	2	Back Rank,Mate in 2,Queen Sacrifice	https://lichess.org/analysis/r1b1kbr1/3ppp1p/p4p2/1p1P4/1q6/4BN2/PPQ2PPP/2R1R1K1_b_q_-	Queen Sacrifice	16	16. ... Qg4 17. Qxc8+ Rxc8 18. Rxc8#
52368	424	112.53	6512	92	2	Mate in 2	https://lichess.org/analysis/2kr2nr/7p/2nq1ppb/2Npp3/1p1P4/3Q1N2/PP3PPP/R1B1R1K1_b_-_-	Mate in 2	8	17. ... g5 18. Qa6+ Kc7 19. Qb7#
83019	420	40.0	3953	20	2	Fork / Double Attack	https://lichess.org/analysis/r3k2r/pppq1p1p/3p2pb/n2Pp3/4N3/2P5/PP1N1PPP/R2Q1RK1_b_kq_-	Fork / Double Attack	9	13. ... f5 14. Nf6+ Ke7 15. Nxd7
47279	843	43.7	49116	42	2	Defense,Discovered Attack	https://lichess.org/analysis/r2qk2r/pp1b1ppp/2n1p3/1B1p4/3Pn3/P1P1PN2/3B1PPP/R2QK2R_w_KQkq_-	Defense	16	11. Ne5 Nxe5 12. Bxd7+ Nxd7
70077	800	43.66	50597	48	2	Fork / Double Attack	https://lichess.org/analysis/3r1rk1/p4ppq/2Bbb2p/2n5/7N/2P1BQP1/PP3P1P/R3R1K1_b_-_-	Fork / Double Attack	16	22. ... Nd3 23. Be4 Qh8 24. Bxd3
170712	1376	45.16	58464	48	2	Desperado,Discovered Attack,Hanging Piece,Zwischenzug	https://lichess.org/analysis/r3qrk1/6pp/2p1p3/p1bpP1Nn/NnP5/1P4P1/3B1PKP/R2Q1R2_b_-_-	Desperado	5	23. ... Bd4 24. Bxb4 Bxa1 25. Bxf8
136442	1123	46.07	64252	42	1	Mating Net,Skewer	https://lichess.org/analysis/2k4r/pp2rppp/4p3/1B3nP1/P1P2PQ1/1P1n4/3BKq1P/1R5R_w_-_-	Skewer	14	30. Kxd3 Rd8+
195832	400	40.0	4042	15	1	Mate in 1	https://lichess.org/analysis/r6r/5pkp/p4qpb/1BQ5/3P4/P6P/1P2N1b1/R3K2R_w_KQ_-	Mate in 1	9	24. Rh2 Qf1#
70067	1536	45.28	52353	16	1	Mate in 1,Pin	https://lichess.org/analysis/5rk1/pb4bp/2qPp1p1/4B3/1pP3P1/1P1pQ2P/P4N2/R4K2_w_-_-	Pin	5	25. Bxg7 Qh1#
137358	877	43.33	48086	27	1	Mate in 1	https://lichess.org/analysis/3rr1k1/p4pp1/B1p2q1p/2P5/3n4/3Pp2R/PPQ2PPP/4RK2_w_-_-	Mate in 1	17	24. Qc3 Qxf2#
81176	406	41.34	28696	40	2	Hanging Piece	https://lichess.org/analysis/r2qkb1r/ppp2pp1/5n1p/3P4/2P1p1b1/5N2/PBPP1PPP/RN1QK2R_w_KQkq_-	Hanging Piece	17	10. Bxf6 Qxf6 11. Nc3 exf3
187215	714	42.84	42773	49	3	Back Rank,Mate in 3+,Queen Sacrifice	https://lichess.org/analysis/5r2/1k6/1ppPPq1p/p3r1pQ/P3p3/1B2P3/1P4PP/3R2K1_w_-_-	Queen Sacrifice	14	32. e7 Qf2+ 33. Kh1 Qf1+ 34. Rxf1 Rxf1#
74130	778	43.06	49163	22	1	Hanging Piece	https://lichess.org/analysis/1r1qk1nr/4b2p/b1p1p1N1/p1p1p2Q/P1Pp4/1P1P4/3B1PPP/RN3RK1_b_k_-	Hanging Piece	15	15. ... hxg6 16. Qxh8
188129	400	40.0	4408	12	1	Mate in 1	https://lichess.org/analysis/r2qk2r/pp1bppbp/2np1np1/2p5/2B1PQ2/2PP1N1P/PP3PP1/RNB1K2R_b_KQkq_-	Mate in 1	9	9. ... Nh5 10. Qxf7#
158420	1547	45.46	61475	36	2	Mate in 3+,Mating Net	https://lichess.org/analysis/2kr3r/Qpp2p1p/3p2p1/3Pn1q1/4P3/2PB3P/P1PR2P1/2K1R3_b_-_-	Mating Net	5	18. ... b6 19. Bb5 Qxd2+ 20. Kxd2
63468	1939	44.71	26797	105	5	Endgame Tactics,Fork / Double Attack,Vulnerable King	https://lichess.org/analysis/7B/8/6p1/5N2/5P2/3K4/6p1/5k2_b_-_-	Endgame Tactics	4	1. ... g1=Q 2. Bd4 Qh2 3. Ne3+ Ke1 4. Bc3+ Kf2 5. Ng4+ Kg3 6. Nxh2
95703	418	40.0	4141	22	1	Mate in 1	https://lichess.org/analysis/r1b2rk1/2p2p1p/pbn2p2/1p1qp3/3P4/2PQ1N2/PPB2PPP/RN3RK1_b_-_-	Mate in 1	9	12. ... Bg4 13. Qxh7#
156496	1285	46.71	63575	37	3	Mate in 3+,Pin	https://lichess.org/analysis/8/6p1/2p1k1pp/2B1n2n/1P1RP3/2P2P1P/r5PK/8_w_-_-	Pin	14	33. Bd6 Nxf3+ 34. Kh1 Ra1+ 35. Rd1 Rxd1#
188327	1293	45.25	64464	17	1	Basic Checkmates,Mate in 2,Pin	https://lichess.org/analysis/3qr1k1/1b3pp1/3p1n2/2p2N1p/1p2P3/r2P2QP/BRP2PP1/5RK1_b_-_-	Basic Checkmates	2	20. ... g6 21. Qxg6+
413279	944	44.65	55367	44	2	Discovered Attack,Hanging Piece,Vulnerable King	https://lichess.org/analysis/r3r1k1/p2n1ppp/1p1B1n2/2pPP3/P7/2qB1Q2/R1P2PPP/1R4K1_b_-_-	Discovered Attack	13	19. ... Nxe5 20. Bxh7+ Kxh7 21. Qxc3
44439	660	82.78	37585	33	2	Mate in 2	https://lichess.org/analysis/r3r1k1/ppp2ppp/2n5/8/3Pn2q/P1P4P/B1Q2PK1/R1B1R3_w_-_-	Mate in 2	16	20. Qb3 Qxf2+ 21. Kh1 Ng3#
69291	410	40.0	4689	23	2	Mate in 2	https://lichess.org/analysis/8/q2k1p2/2pP4/8/1P2P1P1/2P2P2/8/3R1Kb1_w_-_-	Mate in 2	9	35. Kg2 Qf2+ 36. Kh3 Qh2#
100351	1446	45.39	62062	27	2	Attacking f7/f2,Basic Checkmates,Mate in 2	https://lichess.org/analysis/r1bq3r/2pk2pp/2pp1p1B/p4P1Q/P1B1P3/2b5/2P3PP/R2K3R_b_-_-	Attacking f7/f2	5	18. ... Bxa1 19. Be6+ Ke7 20. Qf7#
178926	852	43.5	50744	32	1	Pin	https://lichess.org/analysis/8/bbR2pk1/p2qpnpp/n7/Np5N/4P1P1/1PQ2P1P/3B2K1_b_-_-	Pin	14	29. ... Nd5 30. Qxg6+
40787	1446	45.34	61734	34	3	Defense,Desperado,Endgame Tactics,Fork / Double Attack,Sacrifice,Simplification,Stalemate	https://lichess.org/analysis/7K/3n4/1q3kQ1/8/5PP1/8/8/4R3_b_-_-	Stalemate	5	1. ... Kxg6 2. Re6+ Qxe6 3. f5+ Qxf5 4. gxf5+
45699	1177	45.81	60321	35	1	Trapped Piece	https://lichess.org/analysis/r1b1k2r/pppnnppp/4pq2/8/3PP3/2PB1N1P/P1PB1PP1/R2Q1RK1_b_kq_-	Trapped Piece	1	12. ... Nb6 13. e5
177158	400	40.33	6080	110	1	Mate in 1	https://lichess.org/analysis/5bkr/pRp5/2p3Q1/4P3/3P2Pp/2PK4/q7/4r3_b_-_-	Mate in 1	9	27. ... Bg7 28. Rb8#
43027	2210	44.54	16798	103	4	Defense,Endgame Tactics,Fork / Double Attack,Stalemate	https://lichess.org/analysis/8/3B4/8/8/2k5/1R6/pr6/K7_b_-_-	Stalemate	4	1. ... Kxb3 2. Ba4+ Ka3 3. Bc2 Rb5 4. Bb3 Rb8 5. Bxa2
80239	687	42.07	31451	81	3	Fork / Double Attack	https://lichess.org/analysis/r2k4/pppbnQP1/4p3/4N1q1/3n4/3P4/PPP2P1P/1K1R1B2_b_-_-	Fork / Double Attack	7	21. ... Ndf5 22. Qf8+ Be8 23. Nf7+ Kd7 24. Nxg5
185693	443	40.48	7365	30	1	Mate in 1	https://lichess.org/analysis/r2nbbk1/ppq2r1p/6R1/P3Pp1Q/1P1p1P2/2PB3R/7P/1NB4K_b_-_-	Mate in 1	9	26. ... hxg6 27. Qh8#
40486	2319	44.05	12573	53	3	Exchange Sacrifice,Pin	https://lichess.org/analysis/r1br2k1/p1q1ppb1/2p3p1/8/3Bp3/8/PPPQBPP1/3RK2R_w_K_-	Exchange Sacrifice	4	16. Qc3 Rxd4 17. Rxd4 Qb6 18. Rd8+ Qxd8
31118	1158	46.33	65100	31	1	Defense,Hanging Piece	https://lichess.org/analysis/5rk1/1b3pp1/p4b1p/1p1q4/8/1P2QNP1/1PPN3P/R3R1K1_b_-_-	Defense	2	25. ... Bd4 26. Qxd4
126383	400	41.7077	6338	61	2	Mate in 2	https://lichess.org/analysis/rn2b1k1/2p3pp/1b2Q2B/1p1p1P1P/pP1P2q1/P1P5/2B2K2/RN3R2_b_-_-	Mate in 2	8	25. ... Bf7 26. Qc8+ Be8 27. Qxe8#
63377	400	40.0	5284	16	1	Mate in 1	https://lichess.org/analysis/r1bqr2k/pp1n2b1/3B1nBp/6N1/3pp3/7Q/PPP2PPP/4RRK1_b_-_-	Mate in 1	8	15. ... Rg8 16. Nf7#
89559	436	40.0	10570	36	2	Mate in 2	https://lichess.org/analysis/r1b1R3/ppp2pkp/5p2/5n2/P2q1BP1/3P4/2P2P1P/2Q3K1_b_-_-	Mate in 2	8	20. ... Nd6 21. Bh6+ Kg6 22. Rg8#
139076	813	43.33	43014	47	2	Mate in 2	https://lichess.org/analysis/6k1/p5pp/1p2pr2/2P4q/1P1p4/3PbP2/P3Q1K1/R4R2_w_-_-	Mate in 2	17	26. Rh1 Rg6+ 27. Kf1 Qxh1#
146243	686	44.01	39871	58	2	Mate in 3+,Pin	https://lichess.org/analysis/8/pp2k3/3q1p2/8/3pP2r/1B1PbQ1P/PPP2K2/R7_w_-_-	Pin	10	25. Ke2 Qh2+ 26. Kf1 Rf4
160370	1707	45.05	40171	51	3	Remove the Defender,Trapped Piece	https://lichess.org/analysis/4r1k1/5ppp/bQ6/P3p3/qBr5/P4B1P/5PP1/4R1K1_b_-_-	Trapped Piece	4	28. ... Bb5 29. Bd1 Rc2 30. Bxc2 Qxc2 31. Qxb5
60960	2823	42.11	4750	117	7	Zugzwang	https://lichess.org/analysis/r1rR4/1Kpkp3/8/2P5/8/8/4P3/5Q2_b_-_-	Zugzwang	4	1. ... Kxd8 2. Qf8+ Kd7 3. Qf5+ Kd8 4. Qxc8+ Rxc8 5. c6 e6 6. e3 e5 7. e4 Ra8 8. Kxa8
106420	400	40.18	13007	36	3	Mate in 3+	https://lichess.org/analysis/3r1r1k/2q5/p3p3/1p5Q/7P/P1N3R1/1PP3P1/6K1_b_-_-	Mate in 3+	9	30. ... Qh7 31. Qe5+ Rf6 32. Qxf6+ Qg7 33. Qxg7#
36581	2926	41.84	2313	128	9	Endgame Tactics,Pin,Zugzwang	https://lichess.org/analysis/8/8/8/3R2k1/4K3/4p3/7P/6b1_b_-_-	Zugzwang	4	1. ... Kf6 2. Rf5+ Kg6 3. h4 Bf2 4. h5+ Kh6 5. Kf3 Bh4 6. Re5 e2 7. Rxe2 Kxh5 8. Rh2 Kg5 9. Rh1 Kh5 10. Kf4
39726	2198	44.63	24724	192	5	Defense,Hanging Piece	https://lichess.org/analysis/2r5/p1r2pkp/1p4p1/q4p2/P1nP4/2PB1R2/4R1PP/4Q2K_w_-_-	Defense	4	29. Bxf5 gxf5 30. Qg3+ Kh8 31. Qh4 Rc6 32. Rh3 h6 33. Qg5 Kh7
91032	410	73.02	21805	25	1	Mate in 1	https://lichess.org/analysis/1bk3r1/1p6/p1p2P2/P2pP3/1P1P3p/2P3rP/2B5/R4R1K_w_-_-	Mate in 1	9	31. f7 Rxh3#
41848	2655	44.12	6737	63	3	Defense,Stalemate	https://lichess.org/analysis/4r3/pK6/1R2PP2/2k5/8/8/8/8_b_-_-	Stalemate	4	1. ... axb6 2. f7 Rf8 3. e7 Rxf7 4. Ka6
58175	2646	43.5	7253	50	2	Mate in 3+,Mating Net	https://lichess.org/analysis/8/2R5/5pk1/N2p3p/P2P2Pb/3nr2P/8/5K1R_w_-_-_0_1	Mating Net	4	1. Rg1 Nf4 2. gxh5+ Kf5
81535	869	43.51	55653	23	2	Fork / Double Attack,Pin	https://lichess.org/analysis/r1b2rk1/pp2bppp/2n1pn2/qN1p2B1/3P4/P2BPN2/1PQ2PPP/R3K2R_w_KQ_-	Pin	14	12. b4 Nxb4 13. axb4 Qxa1+
163225	593	41.43	31976	31	2	Mate in 2	https://lichess.org/analysis/r6R/p4pk1/3p2p1/q1p1p1P1/2P1P3/3P1Q2/1pK2PP1/7R_b_-_-	Mate in 2	17	25. ... Rxh8 26. Qf6+ Kf8 27. Rxh8#
32522	2619	42.31	4345	111	4	Attacking Castled King	https://lichess.org/analysis/R3Qbrk/7p/4pp2/6p1/1p1nqN2/8/1PP2PPP/5NK1_w_-_g6	Attacking Castled King	4	29. Nh5 Ne2+ 30. Kh1 Nf4 31. Nxf4 gxf4 32. Qc6 Qxc6
56997	400	40.44	4234	17	2	Mate in 2	https://lichess.org/analysis/r1b1r1k1/ppp2ppp/8/2p1Pn2/2P5/1PN4P/PB3PP1/R2R2K1_b_-_-	Mate in 2	9	15. ... Rxe5 16. Rd8+ Re8 17. Rxe8#
